decode,Myers_synthetic_filaments_noise,lz4,6.51,0.42,1.47,0,8,1493908690
decode,Myers_synthetic_filaments_noise,quantiser->h264,8.19,1.65,1.52,0,8,1493908702
decode,Myers_synthetic_filaments_noise,quantiser->lz4,9.33,0.43,1.43,0,8,1493908705
decode,Myers_synthetic_filaments_noise,zcurve_reorder(tile_size=16)->bitswap1->lz4,5.00,3.60,1.57,0,8,1493908718
decode,Myers_synthetic_filaments_noise,raster_reorder(tile_size=16)->bitswap1->lz4,5.14,2.83,1.52,0,8,1493908718
decode,Myers_synthetic_filaments_noise,bitswap1->lz4,5.28,2.06,1.48,0,8,1493908718
decode,Myers_synthetic_filaments_noise,raster_reorder(tile_size=16)->bitswap1->lz4,5.55,2.73,1.53,0,8,1493908718
decode,Myers_synthetic_filaments_noise,frame_shuffle->bitswap1->lz4,5.54,2.11,1.44,0,8,1493908718
decode,Myers_synthetic_filaments_noise,zcurve_reorder(tile_size=16)->bitswap1->lz4,6.14,3.70,1.63,0,8,1493908718
decode,Myers_synthetic_filaments_noise,rmestbkrd->bitswap1->lz4,5.95,2.07,1.63,0,8,1493908721
decode,Myers_synthetic_filaments_noise,quantiser->hevc,11.81,4.66,1.52,0,8,1493908718
encode,Svoboda_Colon_small,bitswap1->lz4,0.48,0.61,0.22,0,8,1493908663
encode,Svoboda_Colon_small,raster_reorder(tile_size=4)->bitswap1->lz4,0.52,0.64,0.24,0,8,1493908663
encode,Svoboda_Colon_small,frame_shuffle->bitswap1->lz4,0.61,1.38,0.25,0,8,1493908663
encode,Svoboda_Colon_small,rmestbkrd->bitswap1->lz4,1.36,1.38,0.83,0,8,1493908663
encode,Svoboda_Colon_small,quantiser->lz4,0.45,0.16,0.25,0,8,1493908664
encode,Svoboda_Colon_small,zcurve_reorder(tile_size=4)->bitswap1->lz4,0.52,1.32,0.25,0,8,1493908665
encode,Svoboda_Colon_small,raster_reorder(tile_size=16)->bitswap1->lz4,0.56,0.67,0.23,0,8,1493908665
encode,Svoboda_Colon_small,lz4,0.46,0.19,0.20,0,8,1493908665
